Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,City,Contract,Country,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Under 30,Unlimited Data,Zip Code
43,4,5.79,0,Macdoel,Month-to-Month,United States,0,0,Male,1,DSL,41.769709,-121.92063,0,55.3,1,0,0,,1,0,0,0,Bank Withdrawal,1,816,0,Q3,0,5,0,California,0,0,0,16,0,92.64,0.0,0,1,96058
29,53,31.88,0,Wasco,Month-to-Month,United States,0,0,Female,1,DSL,35.652242,-119.4464,1,69.1,0,0,7,Offer B,1,0,1,1,Credit Card,1,22760,0,Q3,1,5,0,California,1,1,1,46,0,1466.48,0.0,1,1,93280
23,0,4.92,0,Orleans,Month-to-Month,United States,0,0,Female,0,,41.269521,-123.546958,0,18.75,0,0,0,,0,0,0,0,Bank Withdrawal,1,574,0,Q3,0,4,0,California,0,0,0,2,0,9.84,0.0,1,0,95556
19,0,1.57,0,Elk Creek,Month-to-Month,United States,0,0,Male,0,,39.53222,-122.594879,0,20.25,0,0,0,,0,0,1,0,Bank Withdrawal,1,587,0,Q3,0,5,0,California,0,0,0,3,0,4.71,0.0,1,0,95939
66,25,39.77,0,Sacramento,Two Year,United States,0,0,Male,1,Fiber Optic,38.53508,-121.444144,0,74.05,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,37031,0,Q3,0,5,1,California,0,0,0,9,0,357.93,0.0,0,1,95820
40,24,13.58,1,Los Angeles,Month-to-Month,United States,1,1,Female,1,DSL,34.044271,-118.185237,0,59.2,0,3,0,,0,0,0,0,Bank Withdrawal,1,55668,0,Q3,0,1,0,California,1,1,0,1,0,13.58,0.0,0,1,90063
57,19,18.84,1,Carmel By The Sea,Month-to-Month,United States,0,0,Male,1,Fiber Optic,36.554618,-121.922239,1,71.0,0,0,1,Offer E,0,0,1,1,Bank Withdrawal,1,2966,0,Q3,1,2,0,California,0,0,0,1,0,18.84,0.0,0,1,93921
55,4,5.27,1,Palermo,Month-to-Month,United States,0,0,Male,1,Fiber Optic,39.435756,-121.552071,0,95.9,0,0,0,,1,0,1,0,Bank Withdrawal,1,1254,0,Q3,0,1,0,California,1,1,1,25,0,131.75,0.0,0,1,95968
79,25,1.06,0,La Jolla,One Year,United States,0,1,Female,1,Fiber Optic,32.853743,-117.25034,0,82.65,1,0,0,Offer D,0,0,1,0,Credit Card,1,42617,0,Q3,0,4,1,California,0,0,0,17,0,18.02,0.0,0,1,92037
54,57,27.93,0,Cathedral City,Two Year,United States,1,0,Male,1,DSL,33.829583,-116.474131,1,69.7,1,3,9,,1,1,0,1,Bank Withdrawal,1,43141,0,Q3,1,3,0,California,1,1,0,53,0,1480.29,0.0,0,1,92234
51,28,45.66,1,Fremont,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.555473,-122.080312,0,69.9,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,33883,0,Q3,0,3,0,California,0,0,0,1,0,45.66,0.0,0,1,94555
64,13,21.65,1,Calimesa,Month-to-Month,United States,0,0,Female,1,Fiber Optic,33.982787,-117.057627,1,68.95,0,0,1,Offer E,0,0,1,1,Bank Withdrawal,1,7334,0,Q3,1,2,0,California,0,0,0,1,0,21.65,0.0,0,1,92320
60,13,10.13,0,Cazadero,Two Year,United States,0,1,Female,1,Fiber Optic,38.578807,-123.19338,1,103.2,1,0,10,,0,0,0,1,Bank Withdrawal,1,1575,1,Q3,1,5,0,California,1,1,1,56,0,567.28,0.0,0,1,95421
48,8,7.96,0,Los Angeles,One Year,United States,0,0,Male,1,DSL,34.00709,-118.258681,0,56.15,0,0,0,Offer B,1,1,0,0,Bank Withdrawal,1,101215,0,Q3,0,4,0,California,0,0,0,62,0,493.52,0.0,0,1,90011
62,0,5.57,1,Atherton,One Year,United States,0,0,Male,0,,37.454924,-122.203168,0,25.3,1,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,6876,0,Q3,0,3,0,California,0,0,0,25,0,139.25,0.0,0,0,94027
25,0,19.23,0,North Palm Springs,Two Year,United States,0,0,Female,0,,33.906496,-116.569499,0,20.65,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,732,0,Q3,0,3,0,California,0,0,0,51,0,980.73,19.32,1,0,92258
46,21,19.1,0,Wishon,One Year,United States,0,1,Female,1,DSL,37.287758,-119.548156,1,74.1,0,0,7,,1,1,0,1,Credit Card,1,327,1,Q3,1,3,0,California,1,1,0,70,0,1337.0,0.0,0,1,93669
22,52,40.03,0,Morro Bay,Month-to-Month,United States,1,0,Female,1,DSL,35.369553,-120.763864,0,51.0,0,1,0,,0,0,1,0,Credit Card,1,10909,1,Q3,0,4,0,California,0,0,0,5,0,200.15,0.0,1,0,93442
61,28,6.34,0,Irvine,Month-to-Month,United States,0,0,Male,1,Cable,33.688546,-117.788091,0,50.2,0,0,0,,0,0,1,0,Credit Card,1,27369,1,Q3,0,4,0,California,0,0,0,2,10,12.68,0.0,0,0,92604
51,26,26.15,0,San Francisco,Month-to-Month,United States,0,0,Female,1,DSL,37.750021,-122.415201,0,44.0,0,0,0,,0,0,1,0,Credit Card,1,74641,0,Q3,0,4,0,California,0,0,0,1,0,26.15,0.0,0,1,94110
70,7,0.0,0,Cambria,Two Year,United States,0,1,Male,1,DSL,35.591387,-121.032256,1,64.95,0,0,1,Offer A,1,1,1,1,Credit Card,0,6526,1,Q3,1,3,1,California,1,0,1,72,30,0.0,0.0,0,0,93428
68,26,3.19,0,Williams,Two Year,United States,0,0,Male,1,Cable,39.117537,-122.284654,1,64.2,1,0,2,,1,1,0,1,Bank Withdrawal,1,4579,1,Q3,1,4,1,California,0,0,0,7,0,22.33,0.0,0,1,95987
35,30,37.55,0,Claremont,One Year,United States,0,1,Male,1,DSL,34.127621,-117.717863,0,65.0,1,0,0,Offer B,0,0,0,0,Mailed Check,1,34716,0,Q3,0,4,0,California,1,1,0,41,140,1539.55,0.0,0,0,91711
80,4,31.11,0,Big Pine,Two Year,United States,0,0,Male,1,Fiber Optic,37.245505,-118.062943,1,98.9,1,0,8,,1,0,1,1,Bank Withdrawal,1,1826,0,Q3,1,3,1,California,1,0,1,58,0,1804.38,0.0,0,1,93513
76,20,12.96,1,Clipper Mills,Month-to-Month,United States,0,1,Male,1,Fiber Optic,39.562239,-121.14836,0,95.1,0,0,0,Offer E,1,0,1,0,Credit Card,1,282,1,Q3,0,3,1,California,1,0,0,2,0,25.92,0.0,0,1,95930
26,47,34.69,0,Pleasant Hill,Month-to-Month,United States,0,1,Male,1,DSL,37.95338,-122.076886,0,56.75,0,0,0,Offer E,0,1,0,0,Bank Withdrawal,1,32685,0,Q3,0,3,0,California,0,0,0,4,0,138.76,0.0,1,1,94523
61,4,0.0,0,Monterey,Two Year,United States,0,0,Male,1,Cable,36.362741,-121.869685,1,39.0,0,0,6,,0,0,1,1,Bank Withdrawal,0,32857,1,Q3,1,4,0,California,0,0,1,62,0,0.0,0.0,0,1,93940
19,51,45.72,0,San Jose,Month-to-Month,United States,0,1,Male,1,Cable,37.32886,-121.834567,0,66.4,0,0,0,,1,0,1,0,Credit Card,1,59841,0,Q3,0,5,0,California,0,1,1,33,0,1508.76,0.0,1,0,95122
30,53,20.5,0,Hamilton City,One Year,United States,0,0,Male,1,Cable,39.732767,-122.042298,1,69.1,1,0,1,Offer B,0,1,1,1,Credit Card,1,1931,1,Q3,1,3,0,California,1,1,0,59,0,1209.5,0.0,0,1,95951
22,73,41.61,1,Templeton,One Year,United States,0,1,Female,1,Fiber Optic,35.536115,-120.739231,1,103.7,1,0,1,Offer C,0,1,1,1,Mailed Check,1,7918,0,Q3,1,2,0,California,1,1,1,33,0,1373.13,0.0,1,1,93465
39,6,5.51,0,Monte Rio,Two Year,United States,0,1,Male,1,Cable,38.471049,-123.015549,1,86.1,0,0,7,Offer A,1,1,1,1,Bank Withdrawal,1,1537,1,Q3,1,4,0,California,1,1,1,71,0,391.21,0.0,0,1,95462
65,0,34.39,0,Woodlake,One Year,United States,0,0,Female,0,,36.464635,-119.094348,0,20.05,0,0,0,,0,0,1,0,Credit Card,1,8870,0,Q3,0,3,1,California,0,0,0,22,0,756.58,0.0,0,0,93286
27,46,21.07,0,Rancho Cucamonga,One Year,United States,0,1,Female,1,Fiber Optic,34.10097,-117.57882,1,93.5,0,0,2,Offer B,1,1,1,1,Bank Withdrawal,1,51970,0,Q3,1,3,0,California,0,0,1,51,0,1074.57,0.0,1,1,91730
61,11,0.0,0,Atwater,Month-to-Month,United States,0,1,Female,1,DSL,37.321233,-120.656354,0,53.4,0,0,0,,0,0,1,0,Credit Card,0,27808,1,Q3,0,5,0,California,1,1,1,67,0,0.0,0.0,0,1,95301
33,0,10.54,0,Loma Mar,One Year,United States,0,0,Male,0,,37.266388,-122.26308,0,19.15,0,0,0,,0,0,0,0,Credit Card,1,148,0,Q3,0,5,0,California,0,0,0,6,0,63.24,0.0,0,0,94021
42,25,35.97,1,Corona,Month-to-Month,United States,0,1,Female,1,Fiber Optic,33.819385,-117.600213,0,106.4,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,60294,0,Q3,0,1,0,California,1,1,1,47,0,1690.59,0.0,0,0,92882
70,10,45.13,0,Porterville,Two Year,United States,0,1,Female,1,Fiber Optic,36.008958,-118.891593,1,102.05,1,0,1,,0,0,0,1,Bank Withdrawal,1,65566,0,Q3,1,5,1,California,1,1,1,35,0,1579.55,0.0,0,1,93257
25,0,37.85,1,Crescent Mills,One Year,United States,0,0,Female,0,,40.080342,-120.957805,1,20.8,0,0,1,Offer B,0,0,0,1,Bank Withdrawal,1,178,0,Q3,1,3,0,California,0,0,0,53,0,2006.05,0.0,1,0,95934
37,0,38.73,0,Los Angeles,Two Year,United States,0,0,Male,0,,34.050198,-118.210946,0,20.75,0,0,0,,0,0,0,0,Credit Card,1,49431,0,Q3,0,3,0,California,0,0,0,57,0,2207.61,0.0,0,0,90033
61,30,43.01,0,Coronado,One Year,United States,1,1,Female,1,Fiber Optic,32.68674,-117.186612,1,105.2,1,3,2,,1,0,1,1,Credit Card,1,24093,0,Q3,1,4,0,California,1,1,1,58,0,2494.58,34.83,0,1,92118
24,59,5.3,0,West Covina,Month-to-Month,United States,0,0,Female,1,DSL,34.066964,-117.937007,0,54.45,1,0,0,,0,1,0,0,Mailed Check,1,44099,0,Q3,0,3,0,California,0,0,0,68,0,360.4,0.0,1,1,91790
42,3,32.02,0,Pasadena,Month-to-Month,United States,0,0,Female,1,DSL,34.167465,-118.165327,0,54.2,1,0,0,,1,0,1,0,Bank Withdrawal,1,27891,0,Q3,0,5,0,California,0,0,0,32,0,1024.64,0.0,0,1,91103
26,76,9.5,0,San Pedro,Two Year,United States,0,1,Female,1,Cable,33.744119,-118.31448,1,91.05,1,0,3,Offer A,1,1,0,1,Credit Card,1,21279,1,Q3,1,3,0,California,1,1,1,71,0,674.5,0.0,1,1,90732
40,16,0.0,1,San Diego,Month-to-Month,United States,0,0,Male,1,DSL,32.825086,-117.199424,0,25.5,0,0,0,,0,0,0,0,Mailed Check,0,51213,0,Q3,0,2,0,California,0,0,0,8,0,0.0,0.0,0,1,92117
47,16,38.92,0,Scotts Valley,One Year,United States,1,1,Female,1,Fiber Optic,37.070177,-122.010077,1,84.45,1,1,7,,0,1,0,1,Bank Withdrawal,1,14574,0,Q3,1,3,0,California,0,0,0,69,40,2685.48,0.0,0,0,95066
64,22,39.74,1,Turlock,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.474396,-120.875917,1,100.05,1,0,1,,0,0,1,1,Bank Withdrawal,1,40545,0,Q3,1,1,0,California,1,1,1,30,0,1192.2,0.0,0,1,95380
38,12,18.97,0,Santa Clara,Month-to-Month,United States,1,0,Male,1,Cable,37.348129,-121.98469,1,55.7,1,1,3,,0,0,1,1,Credit Card,1,52986,1,Q3,1,3,0,California,0,0,0,5,0,94.85,0.0,0,1,95051
51,20,17.17,1,Los Molinos,One Year,United States,0,1,Male,1,Fiber Optic,40.059385,-122.091481,1,115.65,1,0,1,Offer A,1,1,0,1,Credit Card,1,3756,1,Q3,1,2,0,California,1,1,1,70,10,1201.9,0.0,0,0,96055
44,19,0.0,0,Murrieta,One Year,United States,0,0,Male,1,Cable,33.581045,-117.14719,0,30.75,0,0,0,,0,1,1,0,Bank Withdrawal,0,18311,0,Q3,0,3,0,California,0,0,0,46,0,0.0,0.0,0,1,92563
61,24,32.59,0,Richmond,Two Year,United States,1,1,Male,1,Fiber Optic,37.941456,-122.320968,1,114.7,1,1,5,Offer A,1,1,1,1,Bank Withdrawal,1,13984,1,Q3,1,3,0,California,1,1,1,68,0,2216.12,0.0,0,1,94805
59,4,43.01,1,Trinity Center,One Year,United States,0,1,Female,1,Cable,41.081847,-122.700545,0,85.35,0,0,0,,1,1,0,0,Bank Withdrawal,1,734,1,Q3,0,2,0,California,1,1,1,30,20,1290.3,0.0,0,0,96091
55,0,13.27,1,San Diego,Month-to-Month,United States,0,0,Male,0,,32.578103,-117.012975,0,20.2,0,0,0,,0,0,1,0,Mailed Check,1,68776,0,Q3,0,1,0,California,0,0,0,1,0,13.27,0.0,0,0,92154
29,0,24.17,0,Arbuckle,Two Year,United States,0,0,Male,0,,38.982373,-122.047751,0,19.5,0,0,0,Offer B,0,0,0,0,Credit Card,1,4796,0,Q3,0,5,0,California,0,0,0,53,0,1281.01,0.0,1,0,95912
22,42,15.77,0,Long Beach,Month-to-Month,United States,0,0,Male,1,Fiber Optic,33.752524,-118.210737,0,69.7,0,0,0,Offer D,0,0,1,0,Credit Card,1,38427,0,Q3,0,3,0,California,0,0,0,22,0,346.94,0.0,1,1,90802
42,0,20.11,0,Pebble Beach,Month-to-Month,United States,0,0,Female,0,,36.587497,-121.944815,0,19.5,0,0,0,Offer E,0,0,0,0,Credit Card,1,4602,0,Q3,0,5,0,California,0,0,0,1,0,20.11,0.0,0,0,93953
61,0,14.37,0,Santa Cruz,Month-to-Month,United States,1,0,Male,0,,37.007882,-122.065975,0,20.35,0,1,0,,0,0,0,0,Credit Card,1,4563,0,Q3,0,3,0,California,0,0,0,8,0,114.96,0.0,0,0,95064
33,0,34.8,0,Freedom,Month-to-Month,United States,0,0,Female,0,,36.936228,-121.785559,0,19.95,0,0,0,,0,0,0,0,Credit Card,1,4753,0,Q3,0,3,0,California,0,0,0,5,0,174.0,0.0,0,0,95019
56,57,0.0,1,San Jose,Month-to-Month,United States,1,0,Male,1,DSL,37.238758,-121.828375,0,24.75,0,3,0,,0,0,0,0,Bank Withdrawal,0,59632,0,Q3,0,1,0,California,0,0,0,1,0,0.0,0.0,0,1,95123
61,0,25.21,0,Los Angeles,Two Year,United States,0,0,Female,0,,34.137411,-118.328915,1,24.95,1,0,10,,0,0,0,1,Credit Card,1,21728,0,Q3,1,3,0,California,0,0,0,34,0,857.14,0.0,0,0,90068
41,23,34.04,1,Bass Lake,Month-to-Month,United States,0,0,Female,1,DSL,37.458367,-119.345011,0,52.2,0,0,0,,0,0,1,0,Bank Withdrawal,1,613,1,Q3,0,1,0,California,0,0,0,1,0,34.04,0.0,0,1,93604
28,0,14.93,0,Fremont,Two Year,United States,1,0,Male,0,,37.555473,-122.080312,1,19.7,0,1,3,Offer B,0,0,1,1,Bank Withdrawal,1,33883,0,Q3,1,5,0,California,0,0,0,64,0,955.52,0.0,1,0,94555
64,2,10.26,0,San Diego,Two Year,United States,0,0,Female,1,Fiber Optic,32.805518,-117.169052,0,98.8,0,0,0,,1,0,1,0,Bank Withdrawal,1,46828,1,Q3,0,4,0,California,1,1,1,41,0,420.66,27.09,0,1,92111
58,27,1.28,1,Carmel,Month-to-Month,United States,0,0,Male,1,DSL,36.460611,-121.852507,0,50.8,0,0,0,Offer E,1,0,0,0,Bank Withdrawal,1,13121,0,Q3,0,1,0,California,0,0,0,1,0,1.28,0.0,0,1,93923
37,29,0.0,0,Arcata,One Year,United States,0,1,Female,1,Cable,40.839958,-124.003757,0,54.2,0,0,0,Offer C,0,0,0,0,Bank Withdrawal,0,19596,1,Q3,0,3,0,California,1,1,1,25,0,0.0,0.0,0,1,95521
53,9,42.09,1,Hume,Month-to-Month,United States,0,0,Female,1,Fiber Optic,36.807595,-118.901544,0,70.15,0,0,0,Offer E,0,0,1,0,Credit Card,1,93,0,Q3,0,1,0,California,0,0,0,1,0,42.09,0.0,0,1,93628
19,73,45.04,0,Forbestown,Month-to-Month,United States,0,1,Female,1,DSL,39.531028,-121.24807,0,64.1,0,0,0,,0,0,0,0,Mailed Check,1,452,1,Q3,0,5,0,California,1,1,0,8,10,360.32,0.0,1,0,95941
38,0,26.64,0,Avery,Two Year,United States,0,0,Female,0,,38.208336,-120.339938,1,24.95,1,0,2,Offer A,0,0,1,1,Credit Card,1,115,0,Q3,1,5,0,California,0,0,0,68,0,1811.52,0.0,0,0,95224
61,6,0.0,0,Mad River,One Year,United States,0,0,Female,1,Cable,40.390301,-123.412327,1,51.25,0,0,2,Offer B,1,1,1,1,Bank Withdrawal,0,265,1,Q3,1,3,0,California,0,0,1,43,0,0.0,0.0,0,1,95552
39,26,43.7,0,Scott Bar,Month-to-Month,United States,1,1,Female,1,Fiber Optic,41.737962,-123.07557,1,104.5,1,1,4,,0,1,1,1,Credit Card,1,88,0,Q3,1,3,0,California,1,1,1,36,0,1573.2,0.0,0,1,96085
70,11,49.76,1,Pasadena,Month-to-Month,United States,0,1,Male,1,Fiber Optic,34.159007,-118.087353,1,104.25,1,0,3,Offer C,1,0,1,1,Bank Withdrawal,1,32369,0,Q3,1,1,1,California,1,1,1,24,0,1194.24,0.0,0,1,91107
19,48,23.02,0,Boonville,One Year,United States,1,1,Female,1,Fiber Optic,39.025867,-123.381544,1,105.1,1,3,1,Offer A,1,1,1,1,Credit Card,1,1374,1,Q3,1,3,0,California,0,0,1,69,110,1588.38,0.0,1,0,95415
72,21,12.91,0,Manchester,Two Year,United States,0,1,Male,1,Fiber Optic,38.966713,-123.586412,1,113.6,1,0,7,Offer B,1,0,1,1,Bank Withdrawal,1,586,1,Q3,1,5,1,California,1,0,1,55,0,710.05,0.0,0,1,95459
21,51,0.0,1,Oakland,Month-to-Month,United States,0,1,Male,1,DSL,37.776523,-122.219268,0,49.25,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,0,54876,0,Q3,0,3,0,California,1,1,1,2,0,0.0,0.0,1,1,94601
52,26,27.68,0,Point Reyes Station,One Year,United States,0,0,Female,1,DSL,38.060264,-122.830646,0,55.7,0,0,0,,0,1,0,0,Credit Card,1,1885,1,Q3,0,4,0,California,0,0,0,14,100,387.52,0.0,0,0,94956
42,0,1.91,1,Smith River,Month-to-Month,United States,0,0,Male,0,,41.950683,-124.097094,0,19.7,0,0,0,,0,0,0,0,Mailed Check,1,2020,0,Q3,0,2,0,California,0,0,0,1,0,1.91,0.0,0,0,95567
46,27,0.0,1,San Diego,Month-to-Month,United States,0,0,Female,1,DSL,32.825086,-117.199424,1,29.2,0,0,1,,1,0,0,1,Mailed Check,0,51213,0,Q3,1,1,0,California,0,0,0,12,0,0.0,0.0,0,1,92117
24,41,22.07,0,Westlake Village,Month-to-Month,United States,0,0,Female,1,DSL,34.130992,-118.894673,0,50.55,0,0,0,,0,1,1,0,Bank Withdrawal,1,18735,0,Q3,0,4,0,California,0,0,0,4,0,88.28,0.0,1,1,91361
50,4,16.34,0,Woodland Hills,Month-to-Month,United States,0,0,Male,1,DSL,34.178068,-118.615714,0,45.55,0,0,0,Offer E,0,0,1,0,Mailed Check,1,36123,0,Q3,0,4,0,California,0,0,0,1,0,16.34,0.0,0,1,91367
77,16,7.11,1,Napa,One Year,United States,0,1,Male,1,Fiber Optic,38.489789,-122.27011,1,103.75,1,0,1,,1,0,1,1,Bank Withdrawal,1,63947,0,Q3,1,1,1,California,1,1,1,62,0,440.82,0.0,0,1,94558
40,0,32.22,0,Watsonville,One Year,United States,0,0,Male,0,,36.931654,-121.752383,0,25.45,1,0,0,Offer A,0,0,0,0,Bank Withdrawal,1,81141,0,Q3,0,3,0,California,0,0,0,66,0,2126.52,0.0,0,0,95076
22,59,23.2,0,Santa Ysabel,Month-to-Month,United States,1,1,Female,1,DSL,33.174725,-116.743329,1,67.45,1,1,6,,1,1,1,1,Bank Withdrawal,1,1143,0,Q3,1,3,0,California,0,0,0,66,0,1531.2,41.67,1,1,92070
19,82,0.0,0,Atherton,One Year,United States,0,0,Female,1,Cable,37.454924,-122.203168,1,35.8,0,0,1,,0,1,1,1,Credit Card,0,6876,1,Q3,1,4,0,California,0,0,0,49,0,0.0,0.0,1,1,94027
59,12,0.0,0,Fallbrook,Month-to-Month,United States,0,1,Female,1,Cable,33.362575,-117.299644,0,33.45,0,0,0,Offer C,0,0,1,0,Credit Card,0,42239,1,Q3,0,5,0,California,0,0,0,35,30,0.0,0.0,0,0,92028
20,59,38.37,0,Potter Valley,One Year,United States,0,1,Male,1,Cable,39.408634,-123.045516,0,68.8,1,0,0,,1,1,0,0,Bank Withdrawal,1,1884,1,Q3,0,3,0,California,0,0,0,63,0,2417.31,0.0,1,1,95469
63,2,21.82,0,Poway,Two Year,United States,0,1,Female,1,DSL,32.984395,-117.013454,0,88.15,1,0,0,,1,1,1,0,Bank Withdrawal,1,47969,1,Q3,0,3,0,California,1,1,1,68,0,1483.76,36.29,0,1,92064
53,0,11.61,0,Visalia,Month-to-Month,United States,0,0,Male,0,,36.303793,-119.375646,0,20.45,0,0,0,,0,0,1,0,Mailed Check,1,44741,0,Q3,0,3,0,California,0,0,0,1,0,11.61,0.0,0,0,93277
76,27,45.13,0,Courtland,Two Year,United States,1,0,Male,1,Fiber Optic,38.311609,-121.554034,0,80.45,1,2,0,,0,1,1,0,Credit Card,1,699,0,Q3,0,3,1,California,0,0,0,38,0,1714.94,0.0,0,1,95615
43,52,42.93,0,Alturas,Month-to-Month,United States,1,1,Female,1,Fiber Optic,41.468877,-120.54229,0,91.1,0,3,0,,0,0,1,0,Bank Withdrawal,1,5096,1,Q3,0,3,0,California,0,0,1,10,0,429.3,0.0,0,1,96101
45,0,32.12,0,Keyes,Two Year,United States,1,0,Male,0,,37.555631,-120.911653,1,20.95,0,2,9,,0,0,1,1,Bank Withdrawal,1,2130,0,Q3,1,5,0,California,0,0,0,60,0,1927.2,0.0,0,0,95328
39,16,15.24,0,Lockwood,One Year,United States,0,0,Male,1,DSL,35.989792,-121.055933,1,59.8,0,0,6,Offer B,0,1,1,1,Credit Card,1,538,0,Q3,1,3,0,California,0,0,1,60,0,914.4,0.0,0,1,93932
50,0,39.34,0,Hood,Two Year,United States,0,0,Male,0,,38.375325,-121.507935,0,19.45,0,0,0,Offer D,0,0,0,0,Credit Card,1,213,0,Q3,0,4,0,California,0,0,0,17,0,668.78,0.0,0,0,95639
25,73,2.34,0,Simi Valley,Month-to-Month,United States,0,0,Female,1,DSL,34.269449,-118.768471,1,71.05,0,0,10,,1,1,1,1,Credit Card,1,64802,1,Q3,1,4,0,California,1,1,0,25,0,58.5,28.08,1,1,93065
43,12,29.6,0,Ventura,One Year,United States,0,1,Female,1,Fiber Optic,34.279221,-119.221437,1,81.25,0,0,1,,0,1,1,1,Credit Card,1,46894,0,Q3,1,3,0,California,0,0,0,59,0,1746.4,0.0,0,1,93003
39,6,25.68,0,Monterey,Month-to-Month,United States,0,0,Male,1,Fiber Optic,36.362741,-121.869685,0,99.65,1,0,0,Offer C,1,0,1,0,Bank Withdrawal,1,32857,0,Q3,0,3,0,California,1,1,1,24,0,616.32,0.0,0,1,93940
58,9,36.3,0,Markleeville,Two Year,United States,0,0,Male,1,Fiber Optic,38.735789,-119.85798,1,94.8,0,0,8,Offer B,1,0,1,1,Bank Withdrawal,1,957,0,Q3,1,4,0,California,1,1,1,49,70,1778.7,0.0,0,0,96120
39,17,32.73,0,Glenn,Month-to-Month,United States,1,0,Male,1,Fiber Optic,39.597975,-122.032248,1,75.1,0,1,7,,0,1,0,1,Mailed Check,1,1454,0,Q3,1,4,0,California,0,0,0,15,0,490.95,0.0,0,1,95943
21,0,23.41,0,San Andreas,One Year,United States,0,0,Male,0,,38.196497,-120.61689,1,19.65,0,0,1,Offer E,0,0,0,1,Mailed Check,1,3930,0,Q3,1,3,0,California,0,0,0,1,0,23.41,0.0,1,0,95249
80,30,22.14,1,Montebello,Month-to-Month,United States,0,1,Male,1,Fiber Optic,34.015217,-118.109962,1,93.8,1,0,1,Offer B,0,1,1,1,Bank Withdrawal,1,62425,0,Q3,1,1,1,California,0,0,1,51,0,1129.14,0.0,0,1,90640
34,0,44.69,0,San Diego,Two Year,United States,0,0,Female,0,,32.707892,-117.05512,0,20.55,0,0,0,,0,0,1,0,Credit Card,1,66838,0,Q3,0,4,0,California,0,0,0,47,0,2100.43,0.0,0,0,92114
44,10,19.49,1,Hoopa,Month-to-Month,United States,0,1,Male,1,Fiber Optic,41.163637,-123.704841,0,94.7,0,0,0,,0,0,1,0,Bank Withdrawal,1,3041,0,Q3,0,1,0,California,1,1,1,8,80,155.92,0.0,0,0,95546
36,20,18.0,0,Van Nuys,One Year,United States,0,1,Female,1,Fiber Optic,34.178483,-118.431791,1,108.95,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,40376,1,Q3,1,4,0,California,1,1,1,53,0,954.0,0.0,0,1,91401
47,8,0.0,0,Olema,Month-to-Month,United States,0,0,Male,1,Cable,38.052209,-122.775567,0,29.35,0,0,0,Offer E,0,1,0,0,Credit Card,0,248,0,Q3,0,4,0,California,0,0,0,8,10,0.0,0.0,0,0,94950
22,59,24.36,0,Dorris,Month-to-Month,United States,1,1,Male,1,DSL,41.949216,-122.050062,1,59.65,1,2,6,Offer D,0,0,1,1,Bank Withdrawal,1,1162,1,Q3,1,4,0,California,0,0,0,15,0,365.4,32.65,1,1,96023
60,23,16.45,1,Camarillo,Month-to-Month,United States,0,1,Male,1,Cable,34.227846,-119.079903,0,112.95,1,0,0,,1,0,1,0,Mailed Check,1,42853,1,Q3,0,2,0,California,1,1,1,12,0,197.4,0.0,0,1,93010
37,10,45.57,0,Atascadero,Month-to-Month,United States,0,1,Male,1,Fiber Optic,35.453912,-120.69461,1,82.65,1,0,8,Offer D,1,0,1,1,Bank Withdrawal,1,29539,0,Q3,1,5,0,California,0,0,0,14,0,637.98,0.0,0,1,93422
65,2,38.85,0,Lamont,One Year,United States,0,0,Female,1,Fiber Optic,35.245035,-118.905553,1,91.0,0,0,2,,0,0,1,1,Bank Withdrawal,1,15364,0,Q3,1,5,1,California,1,1,1,20,0,777.0,0.0,0,1,93241
25,59,20.79,0,Belmont,Two Year,United States,1,0,Male,1,Fiber Optic,37.509366,-122.306132,1,97.75,1,3,1,,1,1,1,1,Credit Card,1,25566,1,Q3,1,3,0,California,1,1,0,72,0,1496.88,0.0,1,1,94002
64,0,11.38,0,Janesville,Two Year,United States,0,0,Male,0,,40.294034,-120.512622,1,19.05,0,0,1,,0,0,0,1,Credit Card,1,3093,0,Q3,1,4,0,California,0,0,0,30,0,341.4,0.0,0,0,96114
77,3,16.61,1,Irvine,Month-to-Month,United States,0,0,Male,1,Fiber Optic,33.716136,-117.752574,1,96.5,1,0,1,,1,0,1,1,Bank Withdrawal,1,26419,0,Q3,1,3,1,California,1,0,1,36,0,597.96,0.0,0,1,92620
